question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
q-2-1-11,TS2.1,mc,"A company wants to build a generative AI chatbot that answers questions about their internal knowledge base of technical documentation. The foundation model should generate accurate responses grounded in the company's own documents rather than hallucinating information. Which Amazon Bedrock feature implements this architecture?","Amazon Bedrock Knowledge Bases implements Retrieval-Augmented Generation (RAG) by connecting a foundation model to a vector store containing the company's documents. When a question is asked, the system retrieves relevant document chunks and passes them as context to the foundation model, grounding responses in actual company documentation. Bedrock Guardrails controls content safety and filtering but does not connect the model to external knowledge. SageMaker JumpStart deploys pre-trained models but does not provide RAG architecture. Amazon Kendra is an enterprise search service that can be part of a RAG pipeline but Bedrock Knowledge Bases is the native Bedrock solution.",k-2-1-3,medium,ai-generated,false,C,Amazon SageMaker JumpStart,false,3
q-2-1-11,TS2.1,mc,"A company wants to build a generative AI chatbot that answers questions about their internal knowledge base of technical documentation. The foundation model should generate accurate responses grounded in the company's own documents rather than hallucinating information. Which Amazon Bedrock feature implements this architecture?","Amazon Bedrock Knowledge Bases implements Retrieval-Augmented Generation (RAG) by connecting a foundation model to a vector store containing the company's documents. When a question is asked, the system retrieves relevant document chunks and passes them as context to the foundation model, grounding responses in actual company documentation. Bedrock Guardrails controls content safety and filtering but does not connect the model to external knowledge. SageMaker JumpStart deploys pre-trained models but does not provide RAG architecture. Amazon Kendra is an enterprise search service that can be part of a RAG pipeline but Bedrock Knowledge Bases is the native Bedrock solution.",k-2-1-3,medium,ai-generated,false,D,Amazon Kendra,false,4
q-2-1-12,TS2.1,mc,"A company builds an e-commerce platform and has 10 million users and 500000 products. The team wants to generate recommendations for each user based on their past purchases and browsing behavior using a SageMaker built-in algorithm that handles sparse user-item interaction matrices efficiently. Which algorithm is most appropriate?","Factorization Machines are designed for recommendation systems on sparse data like user-item interaction matrices where most users have interacted with only a tiny fraction of all products. They efficiently capture pairwise feature interactions. XGBoost works well on dense tabular data but is not optimized for the sparse high-dimensional user-item matrix structure. K-Means clusters users but does not generate personalized item recommendations. Random Cut Forest is for anomaly detection not recommendation.",k-2-1-1,medium,ai-generated,false,A,XGBoost,false,1
q-2-1-12,TS2.1,mc,"A company builds an e-commerce platform and has 10 million users and 500000 products. The team wants to generate recommendations for each user based on their past purchases and browsing behavior using a SageMaker built-in algorithm that handles sparse user-item interaction matrices efficiently. Which algorithm is most appropriate?","Factorization Machines are designed for recommendation systems on sparse data like user-item interaction matrices where most users have interacted with only a tiny fraction of all products. They efficiently capture pairwise feature interactions. XGBoost works well on dense tabular data but is not optimized for the sparse high-dimensional user-item matrix structure. K-Means clusters users but does not generate personalized item recommendations. Random Cut Forest is for anomaly detection not recommendation.",k-2-1-1,medium,ai-generated,false,B,Factorization Machines,true,2
q-2-1-12,TS2.1,mc,"A company builds an e-commerce platform and has 10 million users and 500000 products. The team wants to generate recommendations for each user based on their past purchases and browsing behavior using a SageMaker built-in algorithm that handles sparse user-item interaction matrices efficiently. Which algorithm is most appropriate?","Factorization Machines are designed for recommendation systems on sparse data like user-item interaction matrices where most users have interacted with only a tiny fraction of all products. They efficiently capture pairwise feature interactions. XGBoost works well on dense tabular data but is not optimized for the sparse high-dimensional user-item matrix structure. K-Means clusters users but does not generate personalized item recommendations. Random Cut Forest is for anomaly detection not recommendation.",k-2-1-1,medium,ai-generated,false,C,K-Means,false,3
q-2-1-12,TS2.1,mc,"A company builds an e-commerce platform and has 10 million users and 500000 products. The team wants to generate recommendations for each user based on their past purchases and browsing behavior using a SageMaker built-in algorithm that handles sparse user-item interaction matrices efficiently. Which algorithm is most appropriate?","Factorization Machines are designed for recommendation systems on sparse data like user-item interaction matrices where most users have interacted with only a tiny fraction of all products. They efficiently capture pairwise feature interactions. XGBoost works well on dense tabular data but is not optimized for the sparse high-dimensional user-item matrix structure. K-Means clusters users but does not generate personalized item recommendations. Random Cut Forest is for anomaly detection not recommendation.",k-2-1-1,medium,ai-generated,false,D,Random Cut Forest,false,4
q-2-1-13,TS2.1,mc,"A company has a call center that records all customer service calls. The operations team wants to automatically generate transcripts of calls to analyze for quality assurance and compliance. Which AWS AI service converts the audio recordings into searchable text?","Amazon Transcribe is correct because it converts audio speech to text. It supports custom vocabularies for domain-specific terminology, speaker diarization to separate multiple speakers, and real-time or batch transcription. Amazon Polly is the opposite — it converts text to speech. Amazon Comprehend analyzes text for sentiment and entities but does not convert audio to text. Amazon Translate translates text between languages but does not process audio.",k-2-1-2,medium,ai-generated,false,A,Amazon Polly,false,1
q-2-1-13,TS2.1,mc,"A company has a call center that records all customer service calls. The operations team wants to automatically generate transcripts of calls to analyze for quality assurance and compliance. Which AWS AI service converts the audio recordings into searchable text?","Amazon Transcribe is correct because it converts audio speech to text. It supports custom vocabularies for domain-specific terminology, speaker diarization to separate multiple speakers, and real-time or batch transcription. Amazon Polly is the opposite — it converts text to speech. Amazon Comprehend analyzes text for sentiment and entities but does not convert audio to text. Amazon Translate translates text between languages but does not process audio.",k-2-1-2,medium,ai-generated,false,B,Amazon Transcribe,true,2
q-2-1-13,TS2.1,mc,"A company has a call center that records all customer service calls. The operations team wants to automatically generate transcripts of calls to analyze for quality assurance and compliance. Which AWS AI service converts the audio recordings into searchable text?","Amazon Transcribe is correct because it converts audio speech to text. It supports custom vocabularies for domain-specific terminology, speaker diarization to separate multiple speakers, and real-time or batch transcription. Amazon Polly is the opposite — it converts text to speech. Amazon Comprehend analyzes text for sentiment and entities but does not convert audio to text. Amazon Translate translates text between languages but does not process audio.",k-2-1-2,medium,ai-generated,false,C,Amazon Comprehend,false,3
q-2-1-13,TS2.1,mc,"A company has a call center that records all customer service calls. The operations team wants to automatically generate transcripts of calls to analyze for quality assurance and compliance. Which AWS AI service converts the audio recordings into searchable text?","Amazon Transcribe is correct because it converts audio speech to text. It supports custom vocabularies for domain-specific terminology, speaker diarization to separate multiple speakers, and real-time or batch transcription. Amazon Polly is the opposite — it converts text to speech. Amazon Comprehend analyzes text for sentiment and entities but does not convert audio to text. Amazon Translate translates text between languages but does not process audio.",k-2-1-2,medium,ai-generated,false,D,Amazon Translate,false,4
q-2-1-14,TS2.1,mc,"A company needs to fine-tune an open-source large language model from HuggingFace on their proprietary customer service conversation data inside the SageMaker ecosystem. The team wants the fastest path to fine-tuning without building a custom training script from scratch. Which SageMaker service provides pre-built fine-tuning support for open-source foundation models?","SageMaker JumpStart provides a hub of pre-trained models from HuggingFace, PyTorch Hub, and other providers with ready-to-use fine-tuning scripts. The team can select the model, attach their dataset, and fine-tune with minimal configuration. Amazon Bedrock hosts foundation models via API but does not currently support fine-tuning all open-source HuggingFace models. SageMaker Autopilot automates tabular ML not LLM fine-tuning. SageMaker Ground Truth is for data labeling not model training.",k-2-1-3|k-2-1-1,medium,ai-generated,false,A,Amazon Bedrock,false,1
q-2-1-14,TS2.1,mc,"A company needs to fine-tune an open-source large language model from HuggingFace on their proprietary customer service conversation data inside the SageMaker ecosystem. The team wants the fastest path to fine-tuning without building a custom training script from scratch. Which SageMaker service provides pre-built fine-tuning support for open-source foundation models?","SageMaker JumpStart provides a hub of pre-trained models from HuggingFace, PyTorch Hub, and other providers with ready-to-use fine-tuning scripts. The team can select the model, attach their dataset, and fine-tune with minimal configuration. Amazon Bedrock hosts foundation models via API but does not currently support fine-tuning all open-source HuggingFace models. SageMaker Autopilot automates tabular ML not LLM fine-tuning. SageMaker Ground Truth is for data labeling not model training.",k-2-1-3|k-2-1-1,medium,ai-generated,false,B,Amazon SageMaker JumpStart,true,2
q-2-1-14,TS2.1,mc,"A company needs to fine-tune an open-source large language model from HuggingFace on their proprietary customer service conversation data inside the SageMaker ecosystem. The team wants the fastest path to fine-tuning without building a custom training script from scratch. Which SageMaker service provides pre-built fine-tuning support for open-source foundation models?","SageMaker JumpStart provides a hub of pre-trained models from HuggingFace, PyTorch Hub, and other providers with ready-to-use fine-tuning scripts. The team can select the model, attach their dataset, and fine-tune with minimal configuration. Amazon Bedrock hosts foundation models via API but does not currently support fine-tuning all open-source HuggingFace models. SageMaker Autopilot automates tabular ML not LLM fine-tuning. SageMaker Ground Truth is for data labeling not model training.",k-2-1-3|k-2-1-1,medium,ai-generated,false,C,Amazon SageMaker Autopilot,false,3
q-2-1-14,TS2.1,mc,"A company needs to fine-tune an open-source large language model from HuggingFace on their proprietary customer service conversation data inside the SageMaker ecosystem. The team wants the fastest path to fine-tuning without building a custom training script from scratch. Which SageMaker service provides pre-built fine-tuning support for open-source foundation models?","SageMaker JumpStart provides a hub of pre-trained models from HuggingFace, PyTorch Hub, and other providers with ready-to-use fine-tuning scripts. The team can select the model, attach their dataset, and fine-tune with minimal configuration. Amazon Bedrock hosts foundation models via API but does not currently support fine-tuning all open-source HuggingFace models. SageMaker Autopilot automates tabular ML not LLM fine-tuning. SageMaker Ground Truth is for data labeling not model training.",k-2-1-3|k-2-1-1,medium,ai-generated,false,D,Amazon SageMaker Ground Truth,false,4
q-2-1-15,TS2.1,mc,"A company deploys a generative AI application using Amazon Bedrock. The legal team requires that the model never discuss competitor products, never reveal pricing information, and must redact any customer PII before displaying responses. Which Bedrock feature implements all three requirements?","Amazon Bedrock Guardrails is correct because it provides configurable content policies that can deny specific topics (competitor products, pricing), filter harmful or undesired content, and mask or redact PII in both input prompts and model responses. Bedrock Knowledge Bases connects the model to external data sources for RAG but does not enforce content policies. Bedrock Agents orchestrates multi-step tasks but does not provide content filtering. SageMaker Model Monitor detects drift in deployed models but does not filter generative AI content.",k-2-1-3,hard,ai-generated,false,A,Amazon Bedrock Knowledge Bases,false,1
q-2-1-15,TS2.1,mc,"A company deploys a generative AI application using Amazon Bedrock. The legal team requires that the model never discuss competitor products, never reveal pricing information, and must redact any customer PII before displaying responses. Which Bedrock feature implements all three requirements?","Amazon Bedrock Guardrails is correct because it provides configurable content policies that can deny specific topics (competitor products, pricing), filter harmful or undesired content, and mask or redact PII in both input prompts and model responses. Bedrock Knowledge Bases connects the model to external data sources for RAG but does not enforce content policies. Bedrock Agents orchestrates multi-step tasks but does not provide content filtering. SageMaker Model Monitor detects drift in deployed models but does not filter generative AI content.",k-2-1-3,hard,ai-generated,false,B,Amazon Bedrock Guardrails,true,2
q-2-1-15,TS2.1,mc,"A company deploys a generative AI application using Amazon Bedrock. The legal team requires that the model never discuss competitor products, never reveal pricing information, and must redact any customer PII before displaying responses. Which Bedrock feature implements all three requirements?","Amazon Bedrock Guardrails is correct because it provides configurable content policies that can deny specific topics (competitor products, pricing), filter harmful or undesired content, and mask or redact PII in both input prompts and model responses. Bedrock Knowledge Bases connects the model to external data sources for RAG but does not enforce content policies. Bedrock Agents orchestrates multi-step tasks but does not provide content filtering. SageMaker Model Monitor detects drift in deployed models but does not filter generative AI content.",k-2-1-3,hard,ai-generated,false,C,Amazon Bedrock Agents,false,3
q-2-1-15,TS2.1,mc,"A company deploys a generative AI application using Amazon Bedrock. The legal team requires that the model never discuss competitor products, never reveal pricing information, and must redact any customer PII before displaying responses. Which Bedrock feature implements all three requirements?","Amazon Bedrock Guardrails is correct because it provides configurable content policies that can deny specific topics (competitor products, pricing), filter harmful or undesired content, and mask or redact PII in both input prompts and model responses. Bedrock Knowledge Bases connects the model to external data sources for RAG but does not enforce content policies. Bedrock Agents orchestrates multi-step tasks but does not provide content filtering. SageMaker Model Monitor detects drift in deployed models but does not filter generative AI content.",k-2-1-3,hard,ai-generated,false,D,Amazon SageMaker Model Monitor,false,4
q-2-1-16,TS2.1,mc,"A company scans thousands of employee ID cards daily. Each card contains a photo, employee name, department, and a barcode with the employee number. The security system needs to extract the text fields and verify the employee photo matches the person presenting the card. Which combination of AWS services should the ML engineer use?","Amazon Textract extracts the text fields (name, department, employee number from barcode or printed text) from the scanned ID card image. Amazon Rekognition performs face comparison to verify the photo on the card matches the person presenting it. Amazon Comprehend analyzes text semantics and sentiment which is not needed here. Amazon Transcribe converts audio to text which is irrelevant for image-based ID scanning.",k-2-1-2,hard,ai-generated,false,A,Amazon Comprehend for text extraction and Amazon Transcribe for identity verification,false,1
q-2-1-16,TS2.1,mc,"A company scans thousands of employee ID cards daily. Each card contains a photo, employee name, department, and a barcode with the employee number. The security system needs to extract the text fields and verify the employee photo matches the person presenting the card. Which combination of AWS services should the ML engineer use?","Amazon Textract extracts the text fields (name, department, employee number from barcode or printed text) from the scanned ID card image. Amazon Rekognition performs face comparison to verify the photo on the card matches the person presenting it. Amazon Comprehend analyzes text semantics and sentiment which is not needed here. Amazon Transcribe converts audio to text which is irrelevant for image-based ID scanning.",k-2-1-2,hard,ai-generated,false,B,Amazon Textract for text field extraction and Amazon Rekognition for face comparison,true,2
q-2-1-16,TS2.1,mc,"A company scans thousands of employee ID cards daily. Each card contains a photo, employee name, department, and a barcode with the employee number. The security system needs to extract the text fields and verify the employee photo matches the person presenting the card. Which combination of AWS services should the ML engineer use?","Amazon Textract extracts the text fields (name, department, employee number from barcode or printed text) from the scanned ID card image. Amazon Rekognition performs face comparison to verify the photo on the card matches the person presenting it. Amazon Comprehend analyzes text semantics and sentiment which is not needed here. Amazon Transcribe converts audio to text which is irrelevant for image-based ID scanning.",k-2-1-2,hard,ai-generated,false,C,Amazon Rekognition for text extraction and Amazon Comprehend for face comparison,false,3
q-2-1-16,TS2.1,mc,"A company scans thousands of employee ID cards daily. Each card contains a photo, employee name, department, and a barcode with the employee number. The security system needs to extract the text fields and verify the employee photo matches the person presenting the card. Which combination of AWS services should the ML engineer use?","Amazon Textract extracts the text fields (name, department, employee number from barcode or printed text) from the scanned ID card image. Amazon Rekognition performs face comparison to verify the photo on the card matches the person presenting it. Amazon Comprehend analyzes text semantics and sentiment which is not needed here. Amazon Transcribe converts audio to text which is irrelevant for image-based ID scanning.",k-2-1-2,hard,ai-generated,false,D,Amazon Transcribe for text extraction and Amazon Rekognition for document classification,false,4
q-2-1-17,TS2.1,mc,"A company wants to segment one million customers into distinct behavioral groups for targeted marketing campaigns. The team does not have predefined categories — they want the algorithm to discover natural groupings based on purchase frequency, average order value, and product category preferences. Which SageMaker built-in algorithm is appropriate?","K-Means is correct because it is an unsupervised clustering algorithm that discovers natural groupings in data without predefined labels. You specify K (the number of clusters) and the algorithm assigns each customer to the nearest cluster centroid based on feature distance. XGBoost requires labeled classes to train a classifier — there are no predefined categories here. Random Cut Forest assigns anomaly scores not cluster memberships. PCA reduces dimensions but does not produce cluster assignments.",k-2-1-1,hard,ai-generated,false,A,XGBoost,false,1
q-2-1-17,TS2.1,mc,"A company wants to segment one million customers into distinct behavioral groups for targeted marketing campaigns. The team does not have predefined categories — they want the algorithm to discover natural groupings based on purchase frequency, average order value, and product category preferences. Which SageMaker built-in algorithm is appropriate?","K-Means is correct because it is an unsupervised clustering algorithm that discovers natural groupings in data without predefined labels. You specify K (the number of clusters) and the algorithm assigns each customer to the nearest cluster centroid based on feature distance. XGBoost requires labeled classes to train a classifier — there are no predefined categories here. Random Cut Forest assigns anomaly scores not cluster memberships. PCA reduces dimensions but does not produce cluster assignments.",k-2-1-1,hard,ai-generated,false,B,K-Means,true,2
q-2-1-17,TS2.1,mc,"A company wants to segment one million customers into distinct behavioral groups for targeted marketing campaigns. The team does not have predefined categories — they want the algorithm to discover natural groupings based on purchase frequency, average order value, and product category preferences. Which SageMaker built-in algorithm is appropriate?","K-Means is correct because it is an unsupervised clustering algorithm that discovers natural groupings in data without predefined labels. You specify K (the number of clusters) and the algorithm assigns each customer to the nearest cluster centroid based on feature distance. XGBoost requires labeled classes to train a classifier — there are no predefined categories here. Random Cut Forest assigns anomaly scores not cluster memberships. PCA reduces dimensions but does not produce cluster assignments.",k-2-1-1,hard,ai-generated,false,C,Random Cut Forest,false,3
q-2-1-17,TS2.1,mc,"A company wants to segment one million customers into distinct behavioral groups for targeted marketing campaigns. The team does not have predefined categories — they want the algorithm to discover natural groupings based on purchase frequency, average order value, and product category preferences. Which SageMaker built-in algorithm is appropriate?","K-Means is correct because it is an unsupervised clustering algorithm that discovers natural groupings in data without predefined labels. You specify K (the number of clusters) and the algorithm assigns each customer to the nearest cluster centroid based on feature distance. XGBoost requires labeled classes to train a classifier — there are no predefined categories here. Random Cut Forest assigns anomaly scores not cluster memberships. PCA reduces dimensions but does not produce cluster assignments.",k-2-1-1,hard,ai-generated,false,D,PCA,false,4
q-2-1-18,TS2.1,mc,"A bank uses a SageMaker XGBoost model to approve or deny loan applications. Regulators require that for each denied application the bank must explain which features most influenced the decision. The team wants to integrate explainability into the existing SageMaker workflow without deploying a separate tool. Which service provides feature attribution explanations for SageMaker models?","SageMaker Clarify post-training explainability uses SHAP (SHapley Additive exPlanations) values to quantify each feature's contribution to a specific prediction. It integrates natively with SageMaker endpoints and can explain individual predictions for compliance purposes. Amazon Bedrock Guardrails controls generative AI content not traditional ML model explanations. SageMaker Model Monitor detects drift and data quality issues but does not explain individual predictions. SageMaker Debugger captures training tensors but does not provide post-deployment prediction explanations.",k-2-1-1|s-2-1-1,hard,ai-generated,false,A,Amazon Bedrock Guardrails,false,1
q-2-1-18,TS2.1,mc,"A bank uses a SageMaker XGBoost model to approve or deny loan applications. Regulators require that for each denied application the bank must explain which features most influenced the decision. The team wants to integrate explainability into the existing SageMaker workflow without deploying a separate tool. Which service provides feature attribution explanations for SageMaker models?","SageMaker Clarify post-training explainability uses SHAP (SHapley Additive exPlanations) values to quantify each feature's contribution to a specific prediction. It integrates natively with SageMaker endpoints and can explain individual predictions for compliance purposes. Amazon Bedrock Guardrails controls generative AI content not traditional ML model explanations. SageMaker Model Monitor detects drift and data quality issues but does not explain individual predictions. SageMaker Debugger captures training tensors but does not provide post-deployment prediction explanations.",k-2-1-1|s-2-1-1,hard,ai-generated,false,B,Amazon SageMaker Clarify post-training explainability,true,2
q-2-1-18,TS2.1,mc,"A bank uses a SageMaker XGBoost model to approve or deny loan applications. Regulators require that for each denied application the bank must explain which features most influenced the decision. The team wants to integrate explainability into the existing SageMaker workflow without deploying a separate tool. Which service provides feature attribution explanations for SageMaker models?","SageMaker Clarify post-training explainability uses SHAP (SHapley Additive exPlanations) values to quantify each feature's contribution to a specific prediction. It integrates natively with SageMaker endpoints and can explain individual predictions for compliance purposes. Amazon Bedrock Guardrails controls generative AI content not traditional ML model explanations. SageMaker Model Monitor detects drift and data quality issues but does not explain individual predictions. SageMaker Debugger captures training tensors but does not provide post-deployment prediction explanations.",k-2-1-1|s-2-1-1,hard,ai-generated,false,C,Amazon SageMaker Model Monitor,false,3
q-2-1-18,TS2.1,mc,"A bank uses a SageMaker XGBoost model to approve or deny loan applications. Regulators require that for each denied application the bank must explain which features most influenced the decision. The team wants to integrate explainability into the existing SageMaker workflow without deploying a separate tool. Which service provides feature attribution explanations for SageMaker models?","SageMaker Clarify post-training explainability uses SHAP (SHapley Additive exPlanations) values to quantify each feature's contribution to a specific prediction. It integrates natively with SageMaker endpoints and can explain individual predictions for compliance purposes. Amazon Bedrock Guardrails controls generative AI content not traditional ML model explanations. SageMaker Model Monitor detects drift and data quality issues but does not explain individual predictions. SageMaker Debugger captures training tensors but does not provide post-deployment prediction explanations.",k-2-1-1|s-2-1-1,hard,ai-generated,false,D,Amazon SageMaker Debugger,false,4
q-2-1-19,TS2.1,mr,"An ML engineer is designing a multi-modal content pipeline for a news aggregation platform. The pipeline must: (1) convert recorded journalist audio files to text transcripts, (2) detect the sentiment and key topics in each transcript, (3) identify people and locations in news photographs, and (4) translate English articles to Spanish for international readers. Which FOUR AWS AI services map to these four requirements? (Select FOUR)","Amazon Transcribe converts audio speech to text — requirement 1. Amazon Comprehend performs sentiment analysis and topic modeling on text — requirement 2. Amazon Rekognition identifies people, objects, and scenes in photographs — requirement 3. Amazon Translate performs language translation between languages — requirement 4. Each service handles a distinct modality or NLP task in the pipeline. Amazon Polly converts text to speech which is the opposite of requirement 1. Amazon Textract extracts text from documents not live photographs.",k-2-1-2,hard,ai-generated,false,A,Amazon Transcribe for audio-to-text conversion,true,1
q-2-1-19,TS2.1,mr,"An ML engineer is designing a multi-modal content pipeline for a news aggregation platform. The pipeline must: (1) convert recorded journalist audio files to text transcripts, (2) detect the sentiment and key topics in each transcript, (3) identify people and locations in news photographs, and (4) translate English articles to Spanish for international readers. Which FOUR AWS AI services map to these four requirements? (Select FOUR)","Amazon Transcribe converts audio speech to text — requirement 1. Amazon Comprehend performs sentiment analysis and topic modeling on text — requirement 2. Amazon Rekognition identifies people, objects, and scenes in photographs — requirement 3. Amazon Translate performs language translation between languages — requirement 4. Each service handles a distinct modality or NLP task in the pipeline. Amazon Polly converts text to speech which is the opposite of requirement 1. Amazon Textract extracts text from documents not live photographs.",k-2-1-2,hard,ai-generated,false,B,Amazon Comprehend for sentiment and topic detection,true,2
q-2-1-19,TS2.1,mr,"An ML engineer is designing a multi-modal content pipeline for a news aggregation platform. The pipeline must: (1) convert recorded journalist audio files to text transcripts, (2) detect the sentiment and key topics in each transcript, (3) identify people and locations in news photographs, and (4) translate English articles to Spanish for international readers. Which FOUR AWS AI services map to these four requirements? (Select FOUR)","Amazon Transcribe converts audio speech to text — requirement 1. Amazon Comprehend performs sentiment analysis and topic modeling on text — requirement 2. Amazon Rekognition identifies people, objects, and scenes in photographs — requirement 3. Amazon Translate performs language translation between languages — requirement 4. Each service handles a distinct modality or NLP task in the pipeline. Amazon Polly converts text to speech which is the opposite of requirement 1. Amazon Textract extracts text from documents not live photographs.",k-2-1-2,hard,ai-generated,false,C,Amazon Rekognition for people and location identification in photographs,true,3
q-2-1-19,TS2.1,mr,"An ML engineer is designing a multi-modal content pipeline for a news aggregation platform. The pipeline must: (1) convert recorded journalist audio files to text transcripts, (2) detect the sentiment and key topics in each transcript, (3) identify people and locations in news photographs, and (4) translate English articles to Spanish for international readers. Which FOUR AWS AI services map to these four requirements? (Select FOUR)","Amazon Transcribe converts audio speech to text — requirement 1. Amazon Comprehend performs sentiment analysis and topic modeling on text — requirement 2. Amazon Rekognition identifies people, objects, and scenes in photographs — requirement 3. Amazon Translate performs language translation between languages — requirement 4. Each service handles a distinct modality or NLP task in the pipeline. Amazon Polly converts text to speech which is the opposite of requirement 1. Amazon Textract extracts text from documents not live photographs.",k-2-1-2,hard,ai-generated,false,D,Amazon Translate for English to Spanish translation,true,4
q-2-1-19,TS2.1,mr,"An ML engineer is designing a multi-modal content pipeline for a news aggregation platform. The pipeline must: (1) convert recorded journalist audio files to text transcripts, (2) detect the sentiment and key topics in each transcript, (3) identify people and locations in news photographs, and (4) translate English articles to Spanish for international readers. Which FOUR AWS AI services map to these four requirements? (Select FOUR)","Amazon Transcribe converts audio speech to text — requirement 1. Amazon Comprehend performs sentiment analysis and topic modeling on text — requirement 2. Amazon Rekognition identifies people, objects, and scenes in photographs — requirement 3. Amazon Translate performs language translation between languages — requirement 4. Each service handles a distinct modality or NLP task in the pipeline. Amazon Polly converts text to speech which is the opposite of requirement 1. Amazon Textract extracts text from documents not live photographs.",k-2-1-2,hard,ai-generated,false,E,Amazon Polly for audio-to-text conversion,false,5
q-2-1-20,TS2.1,mc,"A healthcare company wants to extract medication names, dosage information, and medical conditions from unstructured clinical notes in text format. Amazon Comprehend Medical is available. The team has no custom labeled training data. Which approach requires the least development effort?","Amazon Comprehend Medical is purpose-built for extracting medical entities from clinical text. It identifies medications, dosages, diagnoses, medical conditions, and procedures without any custom training data. Standard Amazon Comprehend extracts general named entities but does not recognize medical-specific entities like medication dosages. Training a custom SageMaker NER model requires labeled training data which the team does not have. Amazon Textract extracts text from documents but does not perform NLP entity extraction on the content.",k-2-1-2,hard,ai-generated,false,A,Use standard Amazon Comprehend to extract named entities from the clinical notes,false,1
q-2-1-20,TS2.1,mc,"A healthcare company wants to extract medication names, dosage information, and medical conditions from unstructured clinical notes in text format. Amazon Comprehend Medical is available. The team has no custom labeled training data. Which approach requires the least development effort?","Amazon Comprehend Medical is purpose-built for extracting medical entities from clinical text. It identifies medications, dosages, diagnoses, medical conditions, and procedures without any custom training data. Standard Amazon Comprehend extracts general named entities but does not recognize medical-specific entities like medication dosages. Training a custom SageMaker NER model requires labeled training data which the team does not have. Amazon Textract extracts text from documents but does not perform NLP entity extraction on the content.",k-2-1-2,hard,ai-generated,false,B,Use Amazon Comprehend Medical to extract medical entities without custom training,true,2
q-2-1-20,TS2.1,mc,"A healthcare company wants to extract medication names, dosage information, and medical conditions from unstructured clinical notes in text format. Amazon Comprehend Medical is available. The team has no custom labeled training data. Which approach requires the least development effort?","Amazon Comprehend Medical is purpose-built for extracting medical entities from clinical text. It identifies medications, dosages, diagnoses, medical conditions, and procedures without any custom training data. Standard Amazon Comprehend extracts general named entities but does not recognize medical-specific entities like medication dosages. Training a custom SageMaker NER model requires labeled training data which the team does not have. Amazon Textract extracts text from documents but does not perform NLP entity extraction on the content.",k-2-1-2,hard,ai-generated,false,C,Train a custom SageMaker NER model on labeled clinical notes,false,3
q-2-1-20,TS2.1,mc,"A healthcare company wants to extract medication names, dosage information, and medical conditions from unstructured clinical notes in text format. Amazon Comprehend Medical is available. The team has no custom labeled training data. Which approach requires the least development effort?","Amazon Comprehend Medical is purpose-built for extracting medical entities from clinical text. It identifies medications, dosages, diagnoses, medical conditions, and procedures without any custom training data. Standard Amazon Comprehend extracts general named entities but does not recognize medical-specific entities like medication dosages. Training a custom SageMaker NER model requires labeled training data which the team does not have. Amazon Textract extracts text from documents but does not perform NLP entity extraction on the content.",k-2-1-2,hard,ai-generated,false,D,Use Amazon Textract to extract text then manually parse for medical terms,false,4
q-2-1-21,TS2.1,mc,"A company processes security camera footage from 500 retail locations and needs to detect shoplifting behavior in real time. The system must identify specific actions such as concealing merchandise and alert store security within seconds. The team has labeled video training data showing shoplifting incidents. Which approach should the ML engineer recommend?","The combination of Amazon Rekognition Video for real-time video analysis with a custom SageMaker model fine-tuned on the labeled shoplifting data is the correct architecture. Rekognition Video provides real-time video streaming analysis with low latency. The custom model trained on proprietary shoplifting footage handles the unique behavioral patterns specific to this use case. Using only standard Rekognition without custom training would not recognize the specific shoplifting behaviors. Amazon Transcribe processes audio not video. Amazon Comprehend analyzes text not video footage.",k-2-1-2|s-2-1-1,hard,ai-generated,false,A,Use Amazon Rekognition content moderation to detect inappropriate content in video,false,1
q-2-1-21,TS2.1,mc,"A company processes security camera footage from 500 retail locations and needs to detect shoplifting behavior in real time. The system must identify specific actions such as concealing merchandise and alert store security within seconds. The team has labeled video training data showing shoplifting incidents. Which approach should the ML engineer recommend?","The combination of Amazon Rekognition Video for real-time video analysis with a custom SageMaker model fine-tuned on the labeled shoplifting data is the correct architecture. Rekognition Video provides real-time video streaming analysis with low latency. The custom model trained on proprietary shoplifting footage handles the unique behavioral patterns specific to this use case. Using only standard Rekognition without custom training would not recognize the specific shoplifting behaviors. Amazon Transcribe processes audio not video. Amazon Comprehend analyzes text not video footage.",k-2-1-2|s-2-1-1,hard,ai-generated,false,B,Use Amazon Rekognition Video with a custom SageMaker model fine-tuned on the labeled shoplifting data,true,2
q-2-1-21,TS2.1,mc,"A company processes security camera footage from 500 retail locations and needs to detect shoplifting behavior in real time. The system must identify specific actions such as concealing merchandise and alert store security within seconds. The team has labeled video training data showing shoplifting incidents. Which approach should the ML engineer recommend?","The combination of Amazon Rekognition Video for real-time video analysis with a custom SageMaker model fine-tuned on the labeled shoplifting data is the correct architecture. Rekognition Video provides real-time video streaming analysis with low latency. The custom model trained on proprietary shoplifting footage handles the unique behavioral patterns specific to this use case. Using only standard Rekognition without custom training would not recognize the specific shoplifting behaviors. Amazon Transcribe processes audio not video. Amazon Comprehend analyzes text not video footage.",k-2-1-2|s-2-1-1,hard,ai-generated,false,C,Use Amazon Transcribe to extract audio cues from security camera footage,false,3
