question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
q-eng9.1-16,ENG9.1,mc,"Choose the correct conjunction to fill the blank: 'You cannot enter the examination hall _____ you present a valid identity card.'","'Unless' is correct — it means 'except if' and introduces the only condition under which entry is allowed, creating a conditional restriction. 'Until' is a temporal conjunction meaning 'up to the time that'; presenting an ID is not a matter of time but of condition. 'Although' is a concessive conjunction implying contrast; the sentence is conditional, not contrastive. 'Whereas' indicates contrast between two different states and does not introduce a required condition.",k-eng-9-1-2,medium,ai-generated,false,A,until,false,1
q-eng9.1-16,ENG9.1,mc,"Choose the correct conjunction to fill the blank: 'You cannot enter the examination hall _____ you present a valid identity card.'","'Unless' is correct — it means 'except if' and introduces the only condition under which entry is allowed, creating a conditional restriction. 'Until' is a temporal conjunction meaning 'up to the time that'; presenting an ID is not a matter of time but of condition. 'Although' is a concessive conjunction implying contrast; the sentence is conditional, not contrastive. 'Whereas' indicates contrast between two different states and does not introduce a required condition.",k-eng-9-1-2,medium,ai-generated,false,B,although,false,2
q-eng9.1-16,ENG9.1,mc,"Choose the correct conjunction to fill the blank: 'You cannot enter the examination hall _____ you present a valid identity card.'","'Unless' is correct — it means 'except if' and introduces the only condition under which entry is allowed, creating a conditional restriction. 'Until' is a temporal conjunction meaning 'up to the time that'; presenting an ID is not a matter of time but of condition. 'Although' is a concessive conjunction implying contrast; the sentence is conditional, not contrastive. 'Whereas' indicates contrast between two different states and does not introduce a required condition.",k-eng-9-1-2,medium,ai-generated,false,C,whereas,false,3
q-eng9.1-16,ENG9.1,mc,"Choose the correct conjunction to fill the blank: 'You cannot enter the examination hall _____ you present a valid identity card.'","'Unless' is correct — it means 'except if' and introduces the only condition under which entry is allowed, creating a conditional restriction. 'Until' is a temporal conjunction meaning 'up to the time that'; presenting an ID is not a matter of time but of condition. 'Although' is a concessive conjunction implying contrast; the sentence is conditional, not contrastive. 'Whereas' indicates contrast between two different states and does not introduce a required condition.",k-eng-9-1-2,medium,ai-generated,false,D,unless,true,4
q-eng9.1-17,ENG9.1,mc,"Choose the correct preposition to fill the blank: 'The new regulation will come into effect _____ midnight on the first of January.'","'At' is correct — 'at' is used with specific points in time such as midnight, noon, and exact clock times. 'In' is used with longer periods (months, years, seasons) or time of day in general ('in the morning'), not specific clock points. 'On' is used with days and dates ('on Monday', 'on 1st January') but not with specific times of day like midnight. 'By' means 'no later than', which would imply a deadline before midnight rather than the moment of midnight.",k-eng-9-1-2,easy,ai-generated,false,A,at,true,1
q-eng9.1-17,ENG9.1,mc,"Choose the correct preposition to fill the blank: 'The new regulation will come into effect _____ midnight on the first of January.'","'At' is correct — 'at' is used with specific points in time such as midnight, noon, and exact clock times. 'In' is used with longer periods (months, years, seasons) or time of day in general ('in the morning'), not specific clock points. 'On' is used with days and dates ('on Monday', 'on 1st January') but not with specific times of day like midnight. 'By' means 'no later than', which would imply a deadline before midnight rather than the moment of midnight.",k-eng-9-1-2,easy,ai-generated,false,B,in,false,2
q-eng9.1-17,ENG9.1,mc,"Choose the correct preposition to fill the blank: 'The new regulation will come into effect _____ midnight on the first of January.'","'At' is correct — 'at' is used with specific points in time such as midnight, noon, and exact clock times. 'In' is used with longer periods (months, years, seasons) or time of day in general ('in the morning'), not specific clock points. 'On' is used with days and dates ('on Monday', 'on 1st January') but not with specific times of day like midnight. 'By' means 'no later than', which would imply a deadline before midnight rather than the moment of midnight.",k-eng-9-1-2,easy,ai-generated,false,C,on,false,3
q-eng9.1-17,ENG9.1,mc,"Choose the correct preposition to fill the blank: 'The new regulation will come into effect _____ midnight on the first of January.'","'At' is correct — 'at' is used with specific points in time such as midnight, noon, and exact clock times. 'In' is used with longer periods (months, years, seasons) or time of day in general ('in the morning'), not specific clock points. 'On' is used with days and dates ('on Monday', 'on 1st January') but not with specific times of day like midnight. 'By' means 'no later than', which would imply a deadline before midnight rather than the moment of midnight.",k-eng-9-1-2,easy,ai-generated,false,D,by,false,4
q-eng9.1-18,ENG9.1,mc,"Choose the correct conjunction to fill the blank: 'The teacher spoke slowly and clearly _____ every student could understand the explanation.'","'So that' is correct — it introduces a purpose clause, meaning the teacher spoke slowly and clearly with the aim of ensuring understanding. 'Despite' is a preposition expressing contrast and cannot introduce a full clause. 'Even though' is a concessive conjunction expressing contrast; it would imply students understood despite the teacher's manner, which is not the intended meaning. 'Provided that' is conditional and would mean understanding is the condition for speaking slowly, reversing the logic.",k-eng-9-1-2,medium,ai-generated,false,A,despite,false,1
q-eng9.1-18,ENG9.1,mc,"Choose the correct conjunction to fill the blank: 'The teacher spoke slowly and clearly _____ every student could understand the explanation.'","'So that' is correct — it introduces a purpose clause, meaning the teacher spoke slowly and clearly with the aim of ensuring understanding. 'Despite' is a preposition expressing contrast and cannot introduce a full clause. 'Even though' is a concessive conjunction expressing contrast; it would imply students understood despite the teacher's manner, which is not the intended meaning. 'Provided that' is conditional and would mean understanding is the condition for speaking slowly, reversing the logic.",k-eng-9-1-2,medium,ai-generated,false,B,so that,true,2
q-eng9.1-18,ENG9.1,mc,"Choose the correct conjunction to fill the blank: 'The teacher spoke slowly and clearly _____ every student could understand the explanation.'","'So that' is correct — it introduces a purpose clause, meaning the teacher spoke slowly and clearly with the aim of ensuring understanding. 'Despite' is a preposition expressing contrast and cannot introduce a full clause. 'Even though' is a concessive conjunction expressing contrast; it would imply students understood despite the teacher's manner, which is not the intended meaning. 'Provided that' is conditional and would mean understanding is the condition for speaking slowly, reversing the logic.",k-eng-9-1-2,medium,ai-generated,false,C,even though,false,3
q-eng9.1-18,ENG9.1,mc,"Choose the correct conjunction to fill the blank: 'The teacher spoke slowly and clearly _____ every student could understand the explanation.'","'So that' is correct — it introduces a purpose clause, meaning the teacher spoke slowly and clearly with the aim of ensuring understanding. 'Despite' is a preposition expressing contrast and cannot introduce a full clause. 'Even though' is a concessive conjunction expressing contrast; it would imply students understood despite the teacher's manner, which is not the intended meaning. 'Provided that' is conditional and would mean understanding is the condition for speaking slowly, reversing the logic.",k-eng-9-1-2,medium,ai-generated,false,D,provided that,false,4
q-eng9.1-19,ENG9.1,mc,"Choose the correct article to fill the blank: 'During the interview, he came across as _____ highly motivated individual with excellent communication skills.'","'A' is correct — 'highly' begins with the consonant sound /h/, so the indefinite article 'a' is used; 'a highly motivated individual' introduces the person for the first time. 'An' is wrong because 'an' is used before vowel sounds, but 'highly' begins with the consonant sound /h/. 'The' is the definite article used for specific or previously identified individuals, not for a general first description. 'No article' is wrong because a singular countable noun ('individual') requires an article.",k-eng-9-1-2,medium,ai-generated,false,A,an,false,1
q-eng9.1-19,ENG9.1,mc,"Choose the correct article to fill the blank: 'During the interview, he came across as _____ highly motivated individual with excellent communication skills.'","'A' is correct — 'highly' begins with the consonant sound /h/, so the indefinite article 'a' is used; 'a highly motivated individual' introduces the person for the first time. 'An' is wrong because 'an' is used before vowel sounds, but 'highly' begins with the consonant sound /h/. 'The' is the definite article used for specific or previously identified individuals, not for a general first description. 'No article' is wrong because a singular countable noun ('individual') requires an article.",k-eng-9-1-2,medium,ai-generated,false,B,the,false,2
q-eng9.1-19,ENG9.1,mc,"Choose the correct article to fill the blank: 'During the interview, he came across as _____ highly motivated individual with excellent communication skills.'","'A' is correct — 'highly' begins with the consonant sound /h/, so the indefinite article 'a' is used; 'a highly motivated individual' introduces the person for the first time. 'An' is wrong because 'an' is used before vowel sounds, but 'highly' begins with the consonant sound /h/. 'The' is the definite article used for specific or previously identified individuals, not for a general first description. 'No article' is wrong because a singular countable noun ('individual') requires an article.",k-eng-9-1-2,medium,ai-generated,false,C,a,true,3
q-eng9.1-19,ENG9.1,mc,"Choose the correct article to fill the blank: 'During the interview, he came across as _____ highly motivated individual with excellent communication skills.'","'A' is correct — 'highly' begins with the consonant sound /h/, so the indefinite article 'a' is used; 'a highly motivated individual' introduces the person for the first time. 'An' is wrong because 'an' is used before vowel sounds, but 'highly' begins with the consonant sound /h/. 'The' is the definite article used for specific or previously identified individuals, not for a general first description. 'No article' is wrong because a singular countable noun ('individual') requires an article.",k-eng-9-1-2,medium,ai-generated,false,D,no article needed,false,4
q-eng9.1-20,ENG9.1,mc,"Choose the correct preposition to fill the blank: 'All applications must be submitted _____ Friday; no extensions will be granted.'","'By' is correct — 'by Friday' sets a deadline meaning no later than Friday; the submission must happen at some point before or on that day. 'Until' means 'up to and including', suggesting a continuous action ending on Friday, which does not suit a one-time submission. 'On' would specify that the submission must happen exactly on Friday, but 'by' correctly allows for submission any time before the deadline. 'At' is used for specific times of day, not for day-based deadlines.",k-eng-9-1-2,medium,ai-generated,false,A,until,false,1
q-eng9.1-20,ENG9.1,mc,"Choose the correct preposition to fill the blank: 'All applications must be submitted _____ Friday; no extensions will be granted.'","'By' is correct — 'by Friday' sets a deadline meaning no later than Friday; the submission must happen at some point before or on that day. 'Until' means 'up to and including', suggesting a continuous action ending on Friday, which does not suit a one-time submission. 'On' would specify that the submission must happen exactly on Friday, but 'by' correctly allows for submission any time before the deadline. 'At' is used for specific times of day, not for day-based deadlines.",k-eng-9-1-2,medium,ai-generated,false,B,on,false,2
q-eng9.1-20,ENG9.1,mc,"Choose the correct preposition to fill the blank: 'All applications must be submitted _____ Friday; no extensions will be granted.'","'By' is correct — 'by Friday' sets a deadline meaning no later than Friday; the submission must happen at some point before or on that day. 'Until' means 'up to and including', suggesting a continuous action ending on Friday, which does not suit a one-time submission. 'On' would specify that the submission must happen exactly on Friday, but 'by' correctly allows for submission any time before the deadline. 'At' is used for specific times of day, not for day-based deadlines.",k-eng-9-1-2,medium,ai-generated,false,C,at,false,3
q-eng9.1-20,ENG9.1,mc,"Choose the correct preposition to fill the blank: 'All applications must be submitted _____ Friday; no extensions will be granted.'","'By' is correct — 'by Friday' sets a deadline meaning no later than Friday; the submission must happen at some point before or on that day. 'Until' means 'up to and including', suggesting a continuous action ending on Friday, which does not suit a one-time submission. 'On' would specify that the submission must happen exactly on Friday, but 'by' correctly allows for submission any time before the deadline. 'At' is used for specific times of day, not for day-based deadlines.",k-eng-9-1-2,medium,ai-generated,false,D,by,true,4
q-eng9.1-21,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'After failing three times, she finally decided to _____ on her dream of becoming a pilot.'","'Give up' is correct — 'give up on' means to abandon or stop trying to achieve something, which fits someone abandoning a dream after repeated failure. 'Give in to' means to yield to pressure or temptation — the sentence talks about abandoning a goal, not surrendering to something. 'Give out' means to distribute, to run out, or to stop functioning — none of these fit the context of abandoning a dream. 'Give off' means to emit (heat, smell, light) — entirely unrelated to this context.",s-eng-9-1-1,easy,ai-generated,false,A,give in to,false,1
q-eng9.1-21,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'After failing three times, she finally decided to _____ on her dream of becoming a pilot.'","'Give up' is correct — 'give up on' means to abandon or stop trying to achieve something, which fits someone abandoning a dream after repeated failure. 'Give in to' means to yield to pressure or temptation — the sentence talks about abandoning a goal, not surrendering to something. 'Give out' means to distribute, to run out, or to stop functioning — none of these fit the context of abandoning a dream. 'Give off' means to emit (heat, smell, light) — entirely unrelated to this context.",s-eng-9-1-1,easy,ai-generated,false,B,give out,false,2
q-eng9.1-21,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'After failing three times, she finally decided to _____ on her dream of becoming a pilot.'","'Give up' is correct — 'give up on' means to abandon or stop trying to achieve something, which fits someone abandoning a dream after repeated failure. 'Give in to' means to yield to pressure or temptation — the sentence talks about abandoning a goal, not surrendering to something. 'Give out' means to distribute, to run out, or to stop functioning — none of these fit the context of abandoning a dream. 'Give off' means to emit (heat, smell, light) — entirely unrelated to this context.",s-eng-9-1-1,easy,ai-generated,false,C,give up,true,3
q-eng9.1-21,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'After failing three times, she finally decided to _____ on her dream of becoming a pilot.'","'Give up' is correct — 'give up on' means to abandon or stop trying to achieve something, which fits someone abandoning a dream after repeated failure. 'Give in to' means to yield to pressure or temptation — the sentence talks about abandoning a goal, not surrendering to something. 'Give out' means to distribute, to run out, or to stop functioning — none of these fit the context of abandoning a dream. 'Give off' means to emit (heat, smell, light) — entirely unrelated to this context.",s-eng-9-1-1,easy,ai-generated,false,D,give off,false,4
q-eng9.1-22,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The annual meeting has been _____ until next Monday due to heavy snowfall.'","'Put off' is correct — it means to postpone or reschedule something to a later time, which fits the meeting being rescheduled. 'Put up' means to erect, to accommodate someone, or to tolerate something — none of which involve rescheduling. 'Put through' means to connect a telephone call or to make someone undergo a difficult experience. 'Put down' means to write down, to suppress, or to euthanize an animal — not applicable to rescheduling a meeting.",s-eng-9-1-1,easy,ai-generated,false,A,put off,true,1
q-eng9.1-22,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The annual meeting has been _____ until next Monday due to heavy snowfall.'","'Put off' is correct — it means to postpone or reschedule something to a later time, which fits the meeting being rescheduled. 'Put up' means to erect, to accommodate someone, or to tolerate something — none of which involve rescheduling. 'Put through' means to connect a telephone call or to make someone undergo a difficult experience. 'Put down' means to write down, to suppress, or to euthanize an animal — not applicable to rescheduling a meeting.",s-eng-9-1-1,easy,ai-generated,false,B,put up,false,2
q-eng9.1-22,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The annual meeting has been _____ until next Monday due to heavy snowfall.'","'Put off' is correct — it means to postpone or reschedule something to a later time, which fits the meeting being rescheduled. 'Put up' means to erect, to accommodate someone, or to tolerate something — none of which involve rescheduling. 'Put through' means to connect a telephone call or to make someone undergo a difficult experience. 'Put down' means to write down, to suppress, or to euthanize an animal — not applicable to rescheduling a meeting.",s-eng-9-1-1,easy,ai-generated,false,C,put through,false,3
q-eng9.1-22,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The annual meeting has been _____ until next Monday due to heavy snowfall.'","'Put off' is correct — it means to postpone or reschedule something to a later time, which fits the meeting being rescheduled. 'Put up' means to erect, to accommodate someone, or to tolerate something — none of which involve rescheduling. 'Put through' means to connect a telephone call or to make someone undergo a difficult experience. 'Put down' means to write down, to suppress, or to euthanize an animal — not applicable to rescheduling a meeting.",s-eng-9-1-1,easy,ai-generated,false,D,put down,false,4
q-eng9.1-23,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The car engine _____ in the middle of the highway, leaving the passengers stranded for hours.'","'Broke down' is correct — 'break down' means to stop working, which is the standard phrasal verb used for mechanical failure. 'Broke off' means to come to an abrupt end or to detach (a piece breaking off), not for a full mechanical stoppage. 'Broke out' means to start suddenly and is used for fires, wars, diseases — not mechanical failure. 'Broke into' means to enter by force or to burst into an activity (like laughter), neither of which fits an engine stopping.",s-eng-9-1-1,easy,ai-generated,false,A,broke off,false,1
q-eng9.1-23,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The car engine _____ in the middle of the highway, leaving the passengers stranded for hours.'","'Broke down' is correct — 'break down' means to stop working, which is the standard phrasal verb used for mechanical failure. 'Broke off' means to come to an abrupt end or to detach (a piece breaking off), not for a full mechanical stoppage. 'Broke out' means to start suddenly and is used for fires, wars, diseases — not mechanical failure. 'Broke into' means to enter by force or to burst into an activity (like laughter), neither of which fits an engine stopping.",s-eng-9-1-1,easy,ai-generated,false,B,broke out,false,2
q-eng9.1-23,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The car engine _____ in the middle of the highway, leaving the passengers stranded for hours.'","'Broke down' is correct — 'break down' means to stop working, which is the standard phrasal verb used for mechanical failure. 'Broke off' means to come to an abrupt end or to detach (a piece breaking off), not for a full mechanical stoppage. 'Broke out' means to start suddenly and is used for fires, wars, diseases — not mechanical failure. 'Broke into' means to enter by force or to burst into an activity (like laughter), neither of which fits an engine stopping.",s-eng-9-1-1,easy,ai-generated,false,C,broke into,false,3
q-eng9.1-23,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The car engine _____ in the middle of the highway, leaving the passengers stranded for hours.'","'Broke down' is correct — 'break down' means to stop working, which is the standard phrasal verb used for mechanical failure. 'Broke off' means to come to an abrupt end or to detach (a piece breaking off), not for a full mechanical stoppage. 'Broke out' means to start suddenly and is used for fires, wars, diseases — not mechanical failure. 'Broke into' means to enter by force or to burst into an activity (like laughter), neither of which fits an engine stopping.",s-eng-9-1-1,easy,ai-generated,false,D,broke down,true,4
q-eng9.1-24,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The police are looking _____ the circumstances surrounding the missing person's disappearance.'","'Look into' is correct — it means to investigate a matter thoroughly, which fits a police investigation. 'Look over' means to examine something briefly or casually, which does not convey the thoroughness of a police inquiry. 'Look after' means to take care of someone or something and is unrelated to investigation. 'Look up' means to search for information in a reference source, or to improve; neither meaning fits a criminal investigation.",s-eng-9-1-1,easy,ai-generated,false,A,look over,false,1
q-eng9.1-24,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The police are looking _____ the circumstances surrounding the missing person's disappearance.'","'Look into' is correct — it means to investigate a matter thoroughly, which fits a police investigation. 'Look over' means to examine something briefly or casually, which does not convey the thoroughness of a police inquiry. 'Look after' means to take care of someone or something and is unrelated to investigation. 'Look up' means to search for information in a reference source, or to improve; neither meaning fits a criminal investigation.",s-eng-9-1-1,easy,ai-generated,false,B,look into,true,2
q-eng9.1-24,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The police are looking _____ the circumstances surrounding the missing person's disappearance.'","'Look into' is correct — it means to investigate a matter thoroughly, which fits a police investigation. 'Look over' means to examine something briefly or casually, which does not convey the thoroughness of a police inquiry. 'Look after' means to take care of someone or something and is unrelated to investigation. 'Look up' means to search for information in a reference source, or to improve; neither meaning fits a criminal investigation.",s-eng-9-1-1,easy,ai-generated,false,C,look after,false,3
q-eng9.1-24,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The police are looking _____ the circumstances surrounding the missing person's disappearance.'","'Look into' is correct — it means to investigate a matter thoroughly, which fits a police investigation. 'Look over' means to examine something briefly or casually, which does not convey the thoroughness of a police inquiry. 'Look after' means to take care of someone or something and is unrelated to investigation. 'Look up' means to search for information in a reference source, or to improve; neither meaning fits a criminal investigation.",s-eng-9-1-1,easy,ai-generated,false,D,look up,false,4
q-eng9.1-25,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'Despite feeling exhausted, the trainer told the athletes to _____ with their practice session.'","'Carry on' is correct — it means to continue doing something, which fits the trainer instructing athletes to keep going despite fatigue. 'Carry off' means to pull off something difficult successfully or to take away, which does not mean to continue. 'Carry out' means to perform or execute a specific task, which sounds awkward with 'practice session' in this context. 'Carry over' means to transfer something to a later time, not to continue in the present moment.",s-eng-9-1-1,easy,ai-generated,false,A,carry off,false,1
q-eng9.1-25,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'Despite feeling exhausted, the trainer told the athletes to _____ with their practice session.'","'Carry on' is correct — it means to continue doing something, which fits the trainer instructing athletes to keep going despite fatigue. 'Carry off' means to pull off something difficult successfully or to take away, which does not mean to continue. 'Carry out' means to perform or execute a specific task, which sounds awkward with 'practice session' in this context. 'Carry over' means to transfer something to a later time, not to continue in the present moment.",s-eng-9-1-1,easy,ai-generated,false,B,carry out,false,2
q-eng9.1-25,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'Despite feeling exhausted, the trainer told the athletes to _____ with their practice session.'","'Carry on' is correct — it means to continue doing something, which fits the trainer instructing athletes to keep going despite fatigue. 'Carry off' means to pull off something difficult successfully or to take away, which does not mean to continue. 'Carry out' means to perform or execute a specific task, which sounds awkward with 'practice session' in this context. 'Carry over' means to transfer something to a later time, not to continue in the present moment.",s-eng-9-1-1,easy,ai-generated,false,C,carry on,true,3
q-eng9.1-25,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'Despite feeling exhausted, the trainer told the athletes to _____ with their practice session.'","'Carry on' is correct — it means to continue doing something, which fits the trainer instructing athletes to keep going despite fatigue. 'Carry off' means to pull off something difficult successfully or to take away, which does not mean to continue. 'Carry out' means to perform or execute a specific task, which sounds awkward with 'practice session' in this context. 'Carry over' means to transfer something to a later time, not to continue in the present moment.",s-eng-9-1-1,easy,ai-generated,false,D,carry over,false,4
q-eng9.1-26,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The rescue team had to abandon the search because they _____ of food and medicine.'","'Ran out' is correct — 'run out of' means to exhaust a supply and have no more remaining, which fits the team depleting their provisions. 'Ran away from' means to flee from something in fear, unrelated to exhausting supplies. 'Ran into' means to encounter someone or something unexpectedly, or to collide with something. 'Ran over' means to knock someone down with a vehicle, or to exceed a set time limit.",s-eng-9-1-1,medium,ai-generated,false,A,ran away,false,1
q-eng9.1-26,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The rescue team had to abandon the search because they _____ of food and medicine.'","'Ran out' is correct — 'run out of' means to exhaust a supply and have no more remaining, which fits the team depleting their provisions. 'Ran away from' means to flee from something in fear, unrelated to exhausting supplies. 'Ran into' means to encounter someone or something unexpectedly, or to collide with something. 'Ran over' means to knock someone down with a vehicle, or to exceed a set time limit.",s-eng-9-1-1,medium,ai-generated,false,B,ran into,false,2
q-eng9.1-26,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The rescue team had to abandon the search because they _____ of food and medicine.'","'Ran out' is correct — 'run out of' means to exhaust a supply and have no more remaining, which fits the team depleting their provisions. 'Ran away from' means to flee from something in fear, unrelated to exhausting supplies. 'Ran into' means to encounter someone or something unexpectedly, or to collide with something. 'Ran over' means to knock someone down with a vehicle, or to exceed a set time limit.",s-eng-9-1-1,medium,ai-generated,false,C,ran over,false,3
q-eng9.1-26,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The rescue team had to abandon the search because they _____ of food and medicine.'","'Ran out' is correct — 'run out of' means to exhaust a supply and have no more remaining, which fits the team depleting their provisions. 'Ran away from' means to flee from something in fear, unrelated to exhausting supplies. 'Ran into' means to encounter someone or something unexpectedly, or to collide with something. 'Ran over' means to knock someone down with a vehicle, or to exceed a set time limit.",s-eng-9-1-1,medium,ai-generated,false,D,ran out,true,4
q-eng9.1-27,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'After the founder retired, his daughter _____ the management of the company.'","'Took over' is correct — 'take over' means to assume control or responsibility of something, which fits inheriting management of a company. 'Took on' means to accept a challenge, hire a new employee, or to compete with someone — not to assume full control of management. 'Took off' means to depart by air, to suddenly become successful, or to remove something; it does not mean to assume control. 'Took up' means to begin a new hobby or occupation, or to occupy space or time.",s-eng-9-1-1,easy,ai-generated,false,A,took over,true,1
q-eng9.1-27,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'After the founder retired, his daughter _____ the management of the company.'","'Took over' is correct — 'take over' means to assume control or responsibility of something, which fits inheriting management of a company. 'Took on' means to accept a challenge, hire a new employee, or to compete with someone — not to assume full control of management. 'Took off' means to depart by air, to suddenly become successful, or to remove something; it does not mean to assume control. 'Took up' means to begin a new hobby or occupation, or to occupy space or time.",s-eng-9-1-1,easy,ai-generated,false,B,took on,false,2
q-eng9.1-27,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'After the founder retired, his daughter _____ the management of the company.'","'Took over' is correct — 'take over' means to assume control or responsibility of something, which fits inheriting management of a company. 'Took on' means to accept a challenge, hire a new employee, or to compete with someone — not to assume full control of management. 'Took off' means to depart by air, to suddenly become successful, or to remove something; it does not mean to assume control. 'Took up' means to begin a new hobby or occupation, or to occupy space or time.",s-eng-9-1-1,easy,ai-generated,false,C,took off,false,3
q-eng9.1-27,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'After the founder retired, his daughter _____ the management of the company.'","'Took over' is correct — 'take over' means to assume control or responsibility of something, which fits inheriting management of a company. 'Took on' means to accept a challenge, hire a new employee, or to compete with someone — not to assume full control of management. 'Took off' means to depart by air, to suddenly become successful, or to remove something; it does not mean to assume control. 'Took up' means to begin a new hobby or occupation, or to occupy space or time.",s-eng-9-1-1,easy,ai-generated,false,D,took up,false,4
q-eng9.1-28,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The two business partners _____ over the unequal distribution of profits and stopped speaking to each other.'","'Fell out' is correct — 'fall out' means to have a serious quarrel or disagreement that damages a relationship, which exactly fits the business partners' situation. 'Fell behind' means to fail to keep pace with expectations or schedules, unrelated to a quarrel. 'Fell through' means a plan or deal failed to materialize, not that two people quarrelled. 'Fell for' means to be deceived by something or to fall in love with someone — neither meaning fits here.",s-eng-9-1-1,medium,ai-generated,false,A,fell behind,false,1
q-eng9.1-28,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The two business partners _____ over the unequal distribution of profits and stopped speaking to each other.'","'Fell out' is correct — 'fall out' means to have a serious quarrel or disagreement that damages a relationship, which exactly fits the business partners' situation. 'Fell behind' means to fail to keep pace with expectations or schedules, unrelated to a quarrel. 'Fell through' means a plan or deal failed to materialize, not that two people quarrelled. 'Fell for' means to be deceived by something or to fall in love with someone — neither meaning fits here.",s-eng-9-1-1,medium,ai-generated,false,B,fell out,true,2
q-eng9.1-28,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The two business partners _____ over the unequal distribution of profits and stopped speaking to each other.'","'Fell out' is correct — 'fall out' means to have a serious quarrel or disagreement that damages a relationship, which exactly fits the business partners' situation. 'Fell behind' means to fail to keep pace with expectations or schedules, unrelated to a quarrel. 'Fell through' means a plan or deal failed to materialize, not that two people quarrelled. 'Fell for' means to be deceived by something or to fall in love with someone — neither meaning fits here.",s-eng-9-1-1,medium,ai-generated,false,C,fell through,false,3
q-eng9.1-28,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'The two business partners _____ over the unequal distribution of profits and stopped speaking to each other.'","'Fell out' is correct — 'fall out' means to have a serious quarrel or disagreement that damages a relationship, which exactly fits the business partners' situation. 'Fell behind' means to fail to keep pace with expectations or schedules, unrelated to a quarrel. 'Fell through' means a plan or deal failed to materialize, not that two people quarrelled. 'Fell for' means to be deceived by something or to fall in love with someone — neither meaning fits here.",s-eng-9-1-1,medium,ai-generated,false,D,fell for,false,4
q-eng9.1-29,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'Three young entrepreneurs _____ a technology startup in their college dormitory.'","'Set up' is correct — 'set up' means to establish or start an organisation, which is the standard phrasal verb for creating a business. 'Set aside' means to reserve something for a specific purpose and cannot be used for founding a company. 'Set off' means to begin a journey or to trigger something (like an alarm), not to establish a business. 'Set back' means to delay or hinder progress, the opposite of building something new.",s-eng-9-1-1,easy,ai-generated,false,A,set aside,false,1
q-eng9.1-29,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'Three young entrepreneurs _____ a technology startup in their college dormitory.'","'Set up' is correct — 'set up' means to establish or start an organisation, which is the standard phrasal verb for creating a business. 'Set aside' means to reserve something for a specific purpose and cannot be used for founding a company. 'Set off' means to begin a journey or to trigger something (like an alarm), not to establish a business. 'Set back' means to delay or hinder progress, the opposite of building something new.",s-eng-9-1-1,easy,ai-generated,false,B,set off,false,2
q-eng9.1-29,ENG9.1,mc,"Choose the correct phrasal verb to complete the sentence: 'Three young entrepreneurs _____ a technology startup in their college dormitory.'","'Set up' is correct — 'set up' means to establish or start an organisation, which is the standard phrasal verb for creating a business. 'Set aside' means to reserve something for a specific purpose and cannot be used for founding a company. 'Set off' means to begin a journey or to trigger something (like an alarm), not to establish a business. 'Set back' means to delay or hinder progress, the opposite of building something new.",s-eng-9-1-1,easy,ai-generated,false,C,set up,true,3
