question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
d-1-12,D1,mc,An ML team is preparing a credit-decisioning dataset stored in Amazon S3 and cataloged in AWS Glue; before training the team wants to quantify class imbalance between approved and denied applicants and check for representation bias across protected attributes such as gender and age group. Which AWS capability is purpose-built for this task?,SageMaker Clarify supports pre-training bias metrics such as class imbalance and difference in proportions of positive labels across protected attributes - exactly the audit being requested before model training. Model Monitor focuses on production data and prediction drift not pre-training bias. DataBrew profiling provides general statistics like distributions but not the specific bias metrics that Clarify implements. QuickSight ML Insights surfaces business-level anomalies and forecasts not pre-training bias.,k-1-1-8|k-1-3-2,medium,ai-generated,FALSE,C,AWS Glue DataBrew profiling jobs,FALSE,3
d-1-12,D1,mc,An ML team is preparing a credit-decisioning dataset stored in Amazon S3 and cataloged in AWS Glue; before training the team wants to quantify class imbalance between approved and denied applicants and check for representation bias across protected attributes such as gender and age group. Which AWS capability is purpose-built for this task?,SageMaker Clarify supports pre-training bias metrics such as class imbalance and difference in proportions of positive labels across protected attributes - exactly the audit being requested before model training. Model Monitor focuses on production data and prediction drift not pre-training bias. DataBrew profiling provides general statistics like distributions but not the specific bias metrics that Clarify implements. QuickSight ML Insights surfaces business-level anomalies and forecasts not pre-training bias.,k-1-1-8|k-1-3-2,medium,ai-generated,FALSE,D,Amazon QuickSight ML Insights,FALSE,4
d-1-13,D1,mc,A team is training a fraud model on a CSV dataset in Amazon S3 where only 0.3% of records are positive examples; the resulting model has high overall accuracy but near-zero recall on fraud cases. Which sampling change is most likely to improve recall while preserving information from the majority class?,SMOTE generates synthetic minority samples giving the model more positive signal without discarding majority data; class weighting and stratified sampling are common alternatives that also work. Dropping the minority class removes the very signal the model needs to learn. Mean imputation is a missing-value strategy and does nothing to address class imbalance. Undersampling the minority class is incoherent - the minority is already too small - so this option is wrong on its face.,k-1-1-5|s-1-1-1|k-1-3-3|s-1-3-2,hard,ai-generated,FALSE,A,Apply SMOTE to synthesize new minority-class examples in the training set,TRUE,1
d-1-13,D1,mc,A team is training a fraud model on a CSV dataset in Amazon S3 where only 0.3% of records are positive examples; the resulting model has high overall accuracy but near-zero recall on fraud cases. Which sampling change is most likely to improve recall while preserving information from the majority class?,SMOTE generates synthetic minority samples giving the model more positive signal without discarding majority data; class weighting and stratified sampling are common alternatives that also work. Dropping the minority class removes the very signal the model needs to learn. Mean imputation is a missing-value strategy and does nothing to address class imbalance. Undersampling the minority class is incoherent - the minority is already too small - so this option is wrong on its face.,k-1-1-5|s-1-1-1|k-1-3-3|s-1-3-2,hard,ai-generated,FALSE,B,Drop the minority class entirely and reframe the problem as anomaly scoring over majority statistics,FALSE,2
d-1-13,D1,mc,A team is training a fraud model on a CSV dataset in Amazon S3 where only 0.3% of records are positive examples; the resulting model has high overall accuracy but near-zero recall on fraud cases. Which sampling change is most likely to improve recall while preserving information from the majority class?,SMOTE generates synthetic minority samples giving the model more positive signal without discarding majority data; class weighting and stratified sampling are common alternatives that also work. Dropping the minority class removes the very signal the model needs to learn. Mean imputation is a missing-value strategy and does nothing to address class imbalance. Undersampling the minority class is incoherent - the minority is already too small - so this option is wrong on its face.,k-1-1-5|s-1-1-1|k-1-3-3|s-1-3-2,hard,ai-generated,FALSE,C,Train on the unmodified dataset and apply mean imputation to any missing feature values,FALSE,3
d-1-13,D1,mc,A team is training a fraud model on a CSV dataset in Amazon S3 where only 0.3% of records are positive examples; the resulting model has high overall accuracy but near-zero recall on fraud cases. Which sampling change is most likely to improve recall while preserving information from the majority class?,SMOTE generates synthetic minority samples giving the model more positive signal without discarding majority data; class weighting and stratified sampling are common alternatives that also work. Dropping the minority class removes the very signal the model needs to learn. Mean imputation is a missing-value strategy and does nothing to address class imbalance. Undersampling the minority class is incoherent - the minority is already too small - so this option is wrong on its face.,k-1-1-5|s-1-1-1|k-1-3-3|s-1-3-2,hard,ai-generated,FALSE,D,Apply random undersampling of the minority class to match the majority count,FALSE,4
d-1-14,D1,mc,A team uses Amazon Kinesis Data Firehose to deliver semi-structured JSON events from many producers into Amazon S3; downstream Glue jobs began failing intermittently after producers added new fields and changed types without coordination. Which approach best prevents these schema-change failures from breaking the training data pipeline?,The AWS Glue Schema Registry centrally manages schemas and enforces compatibility rules - producers can validate before publishing and consumers can evolve safely. Manual catalog updates after failures are reactive and fragile. Silently dropping records with unknown fields loses information and breaks new features as soon as they ship. Firehose buffer size has no effect on schema compatibility.,k-1-1-2|k-1-1-8|k-1-3-4,hard,ai-generated,FALSE,A,Manually update Glue table definitions whenever a downstream job fails,FALSE,1
d-1-14,D1,mc,A team uses Amazon Kinesis Data Firehose to deliver semi-structured JSON events from many producers into Amazon S3; downstream Glue jobs began failing intermittently after producers added new fields and changed types without coordination. Which approach best prevents these schema-change failures from breaking the training data pipeline?,The AWS Glue Schema Registry centrally manages schemas and enforces compatibility rules - producers can validate before publishing and consumers can evolve safely. Manual catalog updates after failures are reactive and fragile. Silently dropping records with unknown fields loses information and breaks new features as soon as they ship. Firehose buffer size has no effect on schema compatibility.,k-1-1-2|k-1-1-8|k-1-3-4,hard,ai-generated,FALSE,B,Use the AWS Glue Schema Registry with producer-side schema validation and configured compatibility rules,TRUE,2
d-1-14,D1,mc,A team uses Amazon Kinesis Data Firehose to deliver semi-structured JSON events from many producers into Amazon S3; downstream Glue jobs began failing intermittently after producers added new fields and changed types without coordination. Which approach best prevents these schema-change failures from breaking the training data pipeline?,The AWS Glue Schema Registry centrally manages schemas and enforces compatibility rules - producers can validate before publishing and consumers can evolve safely. Manual catalog updates after failures are reactive and fragile. Silently dropping records with unknown fields loses information and breaks new features as soon as they ship. Firehose buffer size has no effect on schema compatibility.,k-1-1-2|k-1-1-8|k-1-3-4,hard,ai-generated,FALSE,C,Drop any record with a previously unseen field in a Lambda Firehose transform,FALSE,3
d-1-14,D1,mc,A team uses Amazon Kinesis Data Firehose to deliver semi-structured JSON events from many producers into Amazon S3; downstream Glue jobs began failing intermittently after producers added new fields and changed types without coordination. Which approach best prevents these schema-change failures from breaking the training data pipeline?,The AWS Glue Schema Registry centrally manages schemas and enforces compatibility rules - producers can validate before publishing and consumers can evolve safely. Manual catalog updates after failures are reactive and fragile. Silently dropping records with unknown fields loses information and breaks new features as soon as they ship. Firehose buffer size has no effect on schema compatibility.,k-1-1-2|k-1-1-8|k-1-3-4,hard,ai-generated,FALSE,D,Increase Firehose buffer size so records with schema changes are batched together,FALSE,4
d-1-15,D1,mc,A team is preparing a retail demand-forecasting model from three years of daily sales records stored in Amazon S3; an engineer proposes a random 80/20 train-test split. The lead ML engineer rejects this approach. What is the most appropriate way to split this dataset?,For time-series forecasting random splits leak future information into the training set and produce optimistic offline metrics that do not reflect deployment performance; a chronological split where the test set is the most recent contiguous time window respects temporal order. Stratified random sampling on day-of-week still shuffles time and causes leakage. K-fold cross-validation with random shuffling has the same leakage problem. Leave-one-store-out tests store generalization but does not address the time-leakage issue which is the primary concern for forecasting.,k-1-1-5|s-1-3-2,medium,ai-generated,FALSE,A,Use a chronological split where the test set is the most recent contiguous time window,TRUE,1
d-1-15,D1,mc,A team is preparing a retail demand-forecasting model from three years of daily sales records stored in Amazon S3; an engineer proposes a random 80/20 train-test split. The lead ML engineer rejects this approach. What is the most appropriate way to split this dataset?,For time-series forecasting random splits leak future information into the training set and produce optimistic offline metrics that do not reflect deployment performance; a chronological split where the test set is the most recent contiguous time window respects temporal order. Stratified random sampling on day-of-week still shuffles time and causes leakage. K-fold cross-validation with random shuffling has the same leakage problem. Leave-one-store-out tests store generalization but does not address the time-leakage issue which is the primary concern for forecasting.,k-1-1-5|s-1-3-2,medium,ai-generated,FALSE,B,Use stratified random sampling on the day-of-week column,FALSE,2
d-1-15,D1,mc,A team is preparing a retail demand-forecasting model from three years of daily sales records stored in Amazon S3; an engineer proposes a random 80/20 train-test split. The lead ML engineer rejects this approach. What is the most appropriate way to split this dataset?,For time-series forecasting random splits leak future information into the training set and produce optimistic offline metrics that do not reflect deployment performance; a chronological split where the test set is the most recent contiguous time window respects temporal order. Stratified random sampling on day-of-week still shuffles time and causes leakage. K-fold cross-validation with random shuffling has the same leakage problem. Leave-one-store-out tests store generalization but does not address the time-leakage issue which is the primary concern for forecasting.,k-1-1-5|s-1-3-2,medium,ai-generated,FALSE,C,Use k-fold cross-validation with random shuffling across all dates,FALSE,3
d-1-15,D1,mc,A team is preparing a retail demand-forecasting model from three years of daily sales records stored in Amazon S3; an engineer proposes a random 80/20 train-test split. The lead ML engineer rejects this approach. What is the most appropriate way to split this dataset?,For time-series forecasting random splits leak future information into the training set and produce optimistic offline metrics that do not reflect deployment performance; a chronological split where the test set is the most recent contiguous time window respects temporal order. Stratified random sampling on day-of-week still shuffles time and causes leakage. K-fold cross-validation with random shuffling has the same leakage problem. Leave-one-store-out tests store generalization but does not address the time-leakage issue which is the primary concern for forecasting.,k-1-1-5|s-1-3-2,medium,ai-generated,FALSE,D,Use leave-one-store-out cross-validation across all records,FALSE,4
d-1-16,D1,mc,An EU-headquartered bank trains models on customer data and must comply with data-residency requirements that prohibit personal data from leaving EU regions. The team also uses S3 cross-region replication for some non-personal datasets. Which design correctly upholds residency while still allowing legitimate cross-region replication for non-personal data?,Residency is fundamentally about where data physically resides; keeping EU personal data in EU-region S3 buckets with replication scoped to other EU regions enforces this while non-personal buckets can replicate freely. Storing EU personal data in us-east-1 violates residency regardless of access logs. Replicating personal data to us-east-1 also violates residency. KMS keys are regional resources; using a us-east-1 key forces cryptographic operations through us-east-1 and is incompatible with strict residency for the underlying data.,k-1-1-5|k-1-3-5,medium,ai-generated,FALSE,A,Store all data in us-east-1 and rely on access logs to demonstrate compliance,FALSE,1
d-1-16,D1,mc,An EU-headquartered bank trains models on customer data and must comply with data-residency requirements that prohibit personal data from leaving EU regions. The team also uses S3 cross-region replication for some non-personal datasets. Which design correctly upholds residency while still allowing legitimate cross-region replication for non-personal data?,Residency is fundamentally about where data physically resides; keeping EU personal data in EU-region S3 buckets with replication scoped to other EU regions enforces this while non-personal buckets can replicate freely. Storing EU personal data in us-east-1 violates residency regardless of access logs. Replicating personal data to us-east-1 also violates residency. KMS keys are regional resources; using a us-east-1 key forces cryptographic operations through us-east-1 and is incompatible with strict residency for the underlying data.,k-1-1-5|k-1-3-5,medium,ai-generated,FALSE,B,Store EU personal data in EU-region S3 buckets with replication disabled or restricted to EU regions only,TRUE,2
d-1-16,D1,mc,An EU-headquartered bank trains models on customer data and must comply with data-residency requirements that prohibit personal data from leaving EU regions. The team also uses S3 cross-region replication for some non-personal datasets. Which design correctly upholds residency while still allowing legitimate cross-region replication for non-personal data?,Residency is fundamentally about where data physically resides; keeping EU personal data in EU-region S3 buckets with replication scoped to other EU regions enforces this while non-personal buckets can replicate freely. Storing EU personal data in us-east-1 violates residency regardless of access logs. Replicating personal data to us-east-1 also violates residency. KMS keys are regional resources; using a us-east-1 key forces cryptographic operations through us-east-1 and is incompatible with strict residency for the underlying data.,k-1-1-5|k-1-3-5,medium,ai-generated,FALSE,C,Replicate all S3 buckets including personal data to us-east-1 for disaster recovery,FALSE,3
d-1-16,D1,mc,An EU-headquartered bank trains models on customer data and must comply with data-residency requirements that prohibit personal data from leaving EU regions. The team also uses S3 cross-region replication for some non-personal datasets. Which design correctly upholds residency while still allowing legitimate cross-region replication for non-personal data?,Residency is fundamentally about where data physically resides; keeping EU personal data in EU-region S3 buckets with replication scoped to other EU regions enforces this while non-personal buckets can replicate freely. Storing EU personal data in us-east-1 violates residency regardless of access logs. Replicating personal data to us-east-1 also violates residency. KMS keys are regional resources; using a us-east-1 key forces cryptographic operations through us-east-1 and is incompatible with strict residency for the underlying data.,k-1-1-5|k-1-3-5,medium,ai-generated,FALSE,D,Encrypt EU personal data with KMS keys located in us-east-1 to centralize key management,FALSE,4
d-1-17,D1,mc,A data scientist using SageMaker Data Wrangler discovers that the target class for a churn dataset is heavily imbalanced with only 5% positive labels; the team wants to address this within the same Data Wrangler flow without exporting to other tools. Which Data Wrangler capability is the appropriate choice?,Data Wrangler ships a Balance Data transform that offers random oversampling random undersampling and SMOTE specifically to address class imbalance directly inside a flow. Quick Model only evaluates a baseline model and does not change the data. Drop Duplicate Rows is unrelated to class imbalance. One-Hot Encode is a categorical-feature transformation and does nothing for class balance.,k-1-2-4|k-1-3-3,medium,ai-generated,FALSE,A,The Balance Data transform with random oversampling or SMOTE for the minority class,TRUE,1
d-1-17,D1,mc,A data scientist using SageMaker Data Wrangler discovers that the target class for a churn dataset is heavily imbalanced with only 5% positive labels; the team wants to address this within the same Data Wrangler flow without exporting to other tools. Which Data Wrangler capability is the appropriate choice?,Data Wrangler ships a Balance Data transform that offers random oversampling random undersampling and SMOTE specifically to address class imbalance directly inside a flow. Quick Model only evaluates a baseline model and does not change the data. Drop Duplicate Rows is unrelated to class imbalance. One-Hot Encode is a categorical-feature transformation and does nothing for class balance.,k-1-2-4|k-1-3-3,medium,ai-generated,FALSE,B,The Quick Model insight to evaluate baseline accuracy on the imbalanced data,FALSE,2
d-1-17,D1,mc,A data scientist using SageMaker Data Wrangler discovers that the target class for a churn dataset is heavily imbalanced with only 5% positive labels; the team wants to address this within the same Data Wrangler flow without exporting to other tools. Which Data Wrangler capability is the appropriate choice?,Data Wrangler ships a Balance Data transform that offers random oversampling random undersampling and SMOTE specifically to address class imbalance directly inside a flow. Quick Model only evaluates a baseline model and does not change the data. Drop Duplicate Rows is unrelated to class imbalance. One-Hot Encode is a categorical-feature transformation and does nothing for class balance.,k-1-2-4|k-1-3-3,medium,ai-generated,FALSE,C,The Drop Duplicate Rows transform applied to the target column,FALSE,3
d-1-17,D1,mc,A data scientist using SageMaker Data Wrangler discovers that the target class for a churn dataset is heavily imbalanced with only 5% positive labels; the team wants to address this within the same Data Wrangler flow without exporting to other tools. Which Data Wrangler capability is the appropriate choice?,Data Wrangler ships a Balance Data transform that offers random oversampling random undersampling and SMOTE specifically to address class imbalance directly inside a flow. Quick Model only evaluates a baseline model and does not change the data. Drop Duplicate Rows is unrelated to class imbalance. One-Hot Encode is a categorical-feature transformation and does nothing for class balance.,k-1-2-4|k-1-3-3,medium,ai-generated,FALSE,D,The One-Hot Encode transform applied to the target column,FALSE,4
d-1-18,D1,mc,A team uses AWS Glue ETL jobs to prepare ML training datasets; recently bad upstream changes introduced nulls in critical features and silently degraded model accuracy in production. The team wants to fail the pipeline early when data quality regresses. Which is the most efficient solution?,Glue Data Quality natively integrates with Glue jobs supports DQDL rules and can be configured to fail the run when critical rules fail - earliest detection with the least custom code. Model Monitor catches issues only after the model is deployed which is far too late. Custom PySpark assertions in every job duplicate the work Glue Data Quality already provides and add maintenance burden. Migrating to EMR is unnecessary work that loses the native Glue Data Quality integration.,k-1-2-1|k-1-3-4,medium,ai-generated,FALSE,A,Add a SageMaker Model Monitor job to detect data quality issues at inference time,FALSE,1
d-1-18,D1,mc,A team uses AWS Glue ETL jobs to prepare ML training datasets; recently bad upstream changes introduced nulls in critical features and silently degraded model accuracy in production. The team wants to fail the pipeline early when data quality regresses. Which is the most efficient solution?,Glue Data Quality natively integrates with Glue jobs supports DQDL rules and can be configured to fail the run when critical rules fail - earliest detection with the least custom code. Model Monitor catches issues only after the model is deployed which is far too late. Custom PySpark assertions in every job duplicate the work Glue Data Quality already provides and add maintenance burden. Migrating to EMR is unnecessary work that loses the native Glue Data Quality integration.,k-1-2-1|k-1-3-4,medium,ai-generated,FALSE,B,Add AWS Glue Data Quality rules with DQDL inside the Glue job and stop the run on rule failure,TRUE,2
d-1-18,D1,mc,A team uses AWS Glue ETL jobs to prepare ML training datasets; recently bad upstream changes introduced nulls in critical features and silently degraded model accuracy in production. The team wants to fail the pipeline early when data quality regresses. Which is the most efficient solution?,Glue Data Quality natively integrates with Glue jobs supports DQDL rules and can be configured to fail the run when critical rules fail - earliest detection with the least custom code. Model Monitor catches issues only after the model is deployed which is far too late. Custom PySpark assertions in every job duplicate the work Glue Data Quality already provides and add maintenance burden. Migrating to EMR is unnecessary work that loses the native Glue Data Quality integration.,k-1-2-1|k-1-3-4,medium,ai-generated,FALSE,C,Write custom PySpark assertions in every Glue job and email the results to data scientists,FALSE,3
d-1-18,D1,mc,A team uses AWS Glue ETL jobs to prepare ML training datasets; recently bad upstream changes introduced nulls in critical features and silently degraded model accuracy in production. The team wants to fail the pipeline early when data quality regresses. Which is the most efficient solution?,Glue Data Quality natively integrates with Glue jobs supports DQDL rules and can be configured to fail the run when critical rules fail - earliest detection with the least custom code. Model Monitor catches issues only after the model is deployed which is far too late. Custom PySpark assertions in every job duplicate the work Glue Data Quality already provides and add maintenance burden. Migrating to EMR is unnecessary work that loses the native Glue Data Quality integration.,k-1-2-1|k-1-3-4,medium,ai-generated,FALSE,D,Move the workload to Amazon EMR and write Spark expectations from scratch,FALSE,4
d-1-19,D1,mr,A team is building features that include customer email addresses and government IDs in SageMaker Feature Store; they must remain compliant with internal PII handling policies. Which TWO actions appropriately reduce PII exposure while keeping the features useful for downstream training and inference? (Select TWO),Hashing or tokenizing PII in Data Wrangler removes raw identifiers from features while preserving join keys for analytics; KMS customer-managed keys protect data at rest in both the online and offline Feature Store stores and provide auditable key usage. Storing raw PII in plain text in any store violates least-privilege handling regardless of bucket policies. Network isolation alone without encryption is not sufficient. Disabling IAM removes the primary access-control layer entirely.,k-1-2-4|k-1-2-7|k-1-3-5,hard,ai-generated,FALSE,A,Apply hashing or tokenization transforms in SageMaker Data Wrangler before ingesting features into the Feature Store,TRUE,1
d-1-19,D1,mr,A team is building features that include customer email addresses and government IDs in SageMaker Feature Store; they must remain compliant with internal PII handling policies. Which TWO actions appropriately reduce PII exposure while keeping the features useful for downstream training and inference? (Select TWO),Hashing or tokenizing PII in Data Wrangler removes raw identifiers from features while preserving join keys for analytics; KMS customer-managed keys protect data at rest in both the online and offline Feature Store stores and provide auditable key usage. Storing raw PII in plain text in any store violates least-privilege handling regardless of bucket policies. Network isolation alone without encryption is not sufficient. Disabling IAM removes the primary access-control layer entirely.,k-1-2-4|k-1-2-7|k-1-3-5,hard,ai-generated,FALSE,B,Encrypt the Feature Store online and offline stores with AWS KMS customer-managed keys,TRUE,2
d-1-19,D1,mr,A team is building features that include customer email addresses and government IDs in SageMaker Feature Store; they must remain compliant with internal PII handling policies. Which TWO actions appropriately reduce PII exposure while keeping the features useful for downstream training and inference? (Select TWO),Hashing or tokenizing PII in Data Wrangler removes raw identifiers from features while preserving join keys for analytics; KMS customer-managed keys protect data at rest in both the online and offline Feature Store stores and provide auditable key usage. Storing raw PII in plain text in any store violates least-privilege handling regardless of bucket policies. Network isolation alone without encryption is not sufficient. Disabling IAM removes the primary access-control layer entirely.,k-1-2-4|k-1-2-7|k-1-3-5,hard,ai-generated,FALSE,C,Store raw PII in plain text in the offline store only and rely on bucket-level controls,FALSE,3
d-1-19,D1,mr,A team is building features that include customer email addresses and government IDs in SageMaker Feature Store; they must remain compliant with internal PII handling policies. Which TWO actions appropriately reduce PII exposure while keeping the features useful for downstream training and inference? (Select TWO),Hashing or tokenizing PII in Data Wrangler removes raw identifiers from features while preserving join keys for analytics; KMS customer-managed keys protect data at rest in both the online and offline Feature Store stores and provide auditable key usage. Storing raw PII in plain text in any store violates least-privilege handling regardless of bucket policies. Network isolation alone without encryption is not sufficient. Disabling IAM removes the primary access-control layer entirely.,k-1-2-4|k-1-2-7|k-1-3-5,hard,ai-generated,FALSE,D,Skip encryption and rely solely on VPC private subnets to protect the Feature Store,FALSE,4
d-1-19,D1,mr,A team is building features that include customer email addresses and government IDs in SageMaker Feature Store; they must remain compliant with internal PII handling policies. Which TWO actions appropriately reduce PII exposure while keeping the features useful for downstream training and inference? (Select TWO),Hashing or tokenizing PII in Data Wrangler removes raw identifiers from features while preserving join keys for analytics; KMS customer-managed keys protect data at rest in both the online and offline Feature Store stores and provide auditable key usage. Storing raw PII in plain text in any store violates least-privilege handling regardless of bucket policies. Network isolation alone without encryption is not sufficient. Disabling IAM removes the primary access-control layer entirely.,k-1-2-4|k-1-2-7|k-1-3-5,hard,ai-generated,FALSE,E,Disable IAM policies on the Feature Store and rely on perimeter network controls,FALSE,5
d-1-20,D1,mc,A marketing team uses AWS Glue DataBrew to prepare customer datasets for ML; a recent upload contains personal data including names emails and phone numbers that must be masked before downstream consumers receive the data. Which approach is most appropriate?,DataBrew provides built-in PII handling transformations including masking hashing replacement and encryption that can be applied as recipe steps with minimal code. Dropping all string columns destroys legitimate non-PII features and is far too coarse. A custom Lambda for redaction reinvents capability already in DataBrew and adds maintenance overhead. S3 bucket policies do not redact data they only control object-level access so consumers still see PII once granted access.,k-1-2-3|k-1-3-5,medium,ai-generated,FALSE,A,Apply DataBrew built-in PII transformations such as masking and substitution within the recipe,TRUE,1
d-1-20,D1,mc,A marketing team uses AWS Glue DataBrew to prepare customer datasets for ML; a recent upload contains personal data including names emails and phone numbers that must be masked before downstream consumers receive the data. Which approach is most appropriate?,DataBrew provides built-in PII handling transformations including masking hashing replacement and encryption that can be applied as recipe steps with minimal code. Dropping all string columns destroys legitimate non-PII features and is far too coarse. A custom Lambda for redaction reinvents capability already in DataBrew and adds maintenance overhead. S3 bucket policies do not redact data they only control object-level access so consumers still see PII once granted access.,k-1-2-3|k-1-3-5,medium,ai-generated,FALSE,B,Drop all string columns from the dataset to be safe,FALSE,2
d-1-20,D1,mc,A marketing team uses AWS Glue DataBrew to prepare customer datasets for ML; a recent upload contains personal data including names emails and phone numbers that must be masked before downstream consumers receive the data. Which approach is most appropriate?,DataBrew provides built-in PII handling transformations including masking hashing replacement and encryption that can be applied as recipe steps with minimal code. Dropping all string columns destroys legitimate non-PII features and is far too coarse. A custom Lambda for redaction reinvents capability already in DataBrew and adds maintenance overhead. S3 bucket policies do not redact data they only control object-level access so consumers still see PII once granted access.,k-1-2-3|k-1-3-5,medium,ai-generated,FALSE,C,Send the raw file to a custom Lambda for redaction and skip DataBrew entirely,FALSE,3
d-1-20,D1,mc,A marketing team uses AWS Glue DataBrew to prepare customer datasets for ML; a recent upload contains personal data including names emails and phone numbers that must be masked before downstream consumers receive the data. Which approach is most appropriate?,DataBrew provides built-in PII handling transformations including masking hashing replacement and encryption that can be applied as recipe steps with minimal code. Dropping all string columns destroys legitimate non-PII features and is far too coarse. A custom Lambda for redaction reinvents capability already in DataBrew and adds maintenance overhead. S3 bucket policies do not redact data they only control object-level access so consumers still see PII once granted access.,k-1-2-3|k-1-3-5,medium,ai-generated,FALSE,D,Rely on S3 bucket policies to limit who can read the file,FALSE,4
d-1-21,D1,mc,A team uses Amazon EMR Spark to engineer features over a large imbalanced classification dataset before training; they want their train-validation split to preserve the class ratio so their offline evaluation reflects the imbalanced production distribution. Which approach is most appropriate?,Stratified sampling on the label preserves class ratios in both splits which is exactly the requirement; Spark MLlib supports this directly with sampleBy or stratified split utilities. The default randomSplit ignores label distribution and can over- or under-represent rare classes especially when imbalance is severe. An Athena random select also ignores stratification. Chronological splits are appropriate for time-series problems not for preserving class ratios in a static classification dataset.,k-1-2-2|k-1-2-6|k-1-3-3|s-1-3-2,hard,ai-generated,FALSE,A,Use Spark MLlib stratified sampling on the label column to produce train and validation sets,TRUE,1
d-1-21,D1,mc,A team uses Amazon EMR Spark to engineer features over a large imbalanced classification dataset before training; they want their train-validation split to preserve the class ratio so their offline evaluation reflects the imbalanced production distribution. Which approach is most appropriate?,Stratified sampling on the label preserves class ratios in both splits which is exactly the requirement; Spark MLlib supports this directly with sampleBy or stratified split utilities. The default randomSplit ignores label distribution and can over- or under-represent rare classes especially when imbalance is severe. An Athena random select also ignores stratification. Chronological splits are appropriate for time-series problems not for preserving class ratios in a static classification dataset.,k-1-2-2|k-1-2-6|k-1-3-3|s-1-3-2,hard,ai-generated,FALSE,B,Use Spark randomSplit with default parameters,FALSE,2
d-1-21,D1,mc,A team uses Amazon EMR Spark to engineer features over a large imbalanced classification dataset before training; they want their train-validation split to preserve the class ratio so their offline evaluation reflects the imbalanced production distribution. Which approach is most appropriate?,Stratified sampling on the label preserves class ratios in both splits which is exactly the requirement; Spark MLlib supports this directly with sampleBy or stratified split utilities. The default randomSplit ignores label distribution and can over- or under-represent rare classes especially when imbalance is severe. An Athena random select also ignores stratification. Chronological splits are appropriate for time-series problems not for preserving class ratios in a static classification dataset.,k-1-2-2|k-1-2-6|k-1-3-3|s-1-3-2,hard,ai-generated,FALSE,C,Use Athena to randomly select 20% of rows for validation,FALSE,3
d-1-21,D1,mc,A team uses Amazon EMR Spark to engineer features over a large imbalanced classification dataset before training; they want their train-validation split to preserve the class ratio so their offline evaluation reflects the imbalanced production distribution. Which approach is most appropriate?,Stratified sampling on the label preserves class ratios in both splits which is exactly the requirement; Spark MLlib supports this directly with sampleBy or stratified split utilities. The default randomSplit ignores label distribution and can over- or under-represent rare classes especially when imbalance is severe. An Athena random select also ignores stratification. Chronological splits are appropriate for time-series problems not for preserving class ratios in a static classification dataset.,k-1-2-2|k-1-2-6|k-1-3-3|s-1-3-2,hard,ai-generated,FALSE,D,Use a chronological split based on row insertion order,FALSE,4
d-1-22,D1,mr,An analyst notices that Athena queries against a Glue cataloged dataset produce unstable model metrics; investigation reveals duplicate rows from upstream Kinesis replays are silently inflating some classes. Which TWO actions form the most robust long-term fix? (Select TWO),Adding deduplication logic in the Glue ETL prevents duplicates from propagating to downstream consumers and a Glue Data Quality uniqueness rule on the primary key alerts the team if duplicates reappear - together they form a durable fix close to the source. Increasing Athena scan limits does not address duplicates at all. Per-query filtering is fragile and easy to forget across many teams and queries. Letting duplicates through and relying on regularization corrupts metrics and biases the model toward duplicated examples.,k-1-2-1|k-1-2-5|k-1-3-4,hard,ai-generated,FALSE,A,Add deduplication logic in the AWS Glue ETL job that produces the dataset,TRUE,1
d-1-22,D1,mr,An analyst notices that Athena queries against a Glue cataloged dataset produce unstable model metrics; investigation reveals duplicate rows from upstream Kinesis replays are silently inflating some classes. Which TWO actions form the most robust long-term fix? (Select TWO),Adding deduplication logic in the Glue ETL prevents duplicates from propagating to downstream consumers and a Glue Data Quality uniqueness rule on the primary key alerts the team if duplicates reappear - together they form a durable fix close to the source. Increasing Athena scan limits does not address duplicates at all. Per-query filtering is fragile and easy to forget across many teams and queries. Letting duplicates through and relying on regularization corrupts metrics and biases the model toward duplicated examples.,k-1-2-1|k-1-2-5|k-1-3-4,hard,ai-generated,FALSE,B,Define a Glue Data Quality uniqueness rule on the primary key column,TRUE,2
d-1-22,D1,mr,An analyst notices that Athena queries against a Glue cataloged dataset produce unstable model metrics; investigation reveals duplicate rows from upstream Kinesis replays are silently inflating some classes. Which TWO actions form the most robust long-term fix? (Select TWO),Adding deduplication logic in the Glue ETL prevents duplicates from propagating to downstream consumers and a Glue Data Quality uniqueness rule on the primary key alerts the team if duplicates reappear - together they form a durable fix close to the source. Increasing Athena scan limits does not address duplicates at all. Per-query filtering is fragile and easy to forget across many teams and queries. Letting duplicates through and relying on regularization corrupts metrics and biases the model toward duplicated examples.,k-1-2-1|k-1-2-5|k-1-3-4,hard,ai-generated,FALSE,C,Increase Athena workgroup data scan limits and ignore the duplicates,FALSE,3
